title,region,keyword,30s_path
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment10.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment11.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment12.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment1.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment2.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment3.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment4.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment5.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment6.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_60/segment7.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment1.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment2.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment3.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment4.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment5.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment6.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment7.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment8.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment9.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment10.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_61/segment11.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment1.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment2.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment3.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment4.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment5.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment6.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment7.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment8.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment9.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment10.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment11.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_62/segment12.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment1.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment2.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment3.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment4.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment5.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment6.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment7.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment8.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_63/segment9.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_64/segment1.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_64/segment2.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_64/segment3.wav
Tari Bali,Bali,Tari Bali asal Bali,datasets/30s_segments/bali/tari_bali_64/segment4.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment1.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment2.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment3.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment4.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment5.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment6.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_65/segment7.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_66/segment1.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_66/segment2.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_66/segment3.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_66/segment4.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_66/segment5.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_66/segment6.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_67/segment1.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_67/segment2.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_67/segment3.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_67/segment4.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_67/segment5.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_67/segment6.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment1.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment2.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment3.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment4.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment5.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment6.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment7.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment8.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_68/segment9.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment1.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment2.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment3.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment4.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment5.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment6.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment7.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment8.wav
Ratu Anom,Bali,Ratu Anom asal Bali,datasets/30s_segments/bali/ratu_anom_69/segment9.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment1.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment2.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment3.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment4.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment5.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment6.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_70/segment7.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_71/segment1.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_71/segment2.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_71/segment3.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_71/segment4.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_71/segment5.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_71/segment6.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment1.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment2.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment3.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment4.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment5.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment6.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_72/segment7.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment1.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment2.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment3.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment4.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment5.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment6.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_73/segment7.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_74/segment1.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_74/segment2.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_74/segment3.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_74/segment4.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_74/segment5.wav
Nyok Miak,Bangka Belitung,Nyok Miak asal Bangka Belitung,datasets/30s_segments/bangka_belitung/nyok_miak_74/segment6.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment1.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment2.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment3.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment4.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment5.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment6.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment7.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment8.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_75/segment9.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment1.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment2.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment3.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment4.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment5.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment6.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment7.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment8.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_76/segment9.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment1.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment2.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment3.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment4.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment5.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment6.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment7.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment8.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment9.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment10.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment11.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_77/segment12.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment1.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment2.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment3.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment4.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment5.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment6.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment7.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment8.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment9.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_78/segment10.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment1.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment2.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment3.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment4.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment5.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment6.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment7.wav
Alam Wisata Pulau Bangka,Bangka Belitung,Alam Wisata Pulau Bangka asal Bangka Belitung,datasets/30s_segments/bangka_belitung/alam_wisata_pulau_bangka_79/segment8.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_80/segment1.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_80/segment2.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_80/segment3.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_80/segment4.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_80/segment5.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_80/segment6.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_81/segment1.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_81/segment2.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_81/segment3.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_81/segment4.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_81/segment5.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_81/segment6.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_82/segment1.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_82/segment2.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_82/segment3.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_82/segment4.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_82/segment5.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_82/segment6.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_83/segment1.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_83/segment2.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_83/segment3.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_83/segment4.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_83/segment5.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_83/segment6.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_84/segment1.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_84/segment2.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_84/segment3.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_84/segment4.wav
Lagu Men Sahang Lah Mirah,Bangka Belitung,Lagu Men Sahang Lah Mirah asal Bangka Belitung,datasets/30s_segments/bangka_belitung/lagu_men_sahang_lah_mirah_84/segment5.wav
